UKPRN,Institution name,Main panel,UOA number,UOA name,Multiple submission name,Joint submission,Income source,2013-14,2014-15,2015-2020 (avg),2013-2020 (avg),2013-2020 (total)
10007792,University of Exeter,D,27,English Language and Literature,,,EU-based charities (open competitive process),0,0,0,0,0
10007792,University of Exeter,D,27,English Language and Literature,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007792,University of Exeter,D,27,English Language and Literature,,,EU (excluding UK) other,0,0,52785,37704,263929
10007792,University of Exeter,D,27,English Language and Literature,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007792,University of Exeter,D,27,English Language and Literature,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007792,University of Exeter,D,27,English Language and Literature,,,Non-EU other,0,0,212,151,1060
10007792,University of Exeter,D,27,English Language and Literature,,,Total income,781337,1001135,848899,860995,6026967
10007792,University of Exeter,D,28,History,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",313846,465051,548539,503084,3521594
10007792,University of Exeter,D,28,History,,,UK-based charities (open competitive process),478428,791206,709074,687858,4815006
10007792,University of Exeter,D,28,History,,,UK-based charities (other),19418,1361,1722,4198,29392
10007792,University of Exeter,D,28,History,,,"UK central government bodies/local authorities, health and hospital authorities",57090,68081,577416,430321,3012251
10007792,University of Exeter,D,28,History,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007792,University of Exeter,D,28,History,,,"UK industry, commerce and public corporations",7303,105,476,1398,9791
10007792,University of Exeter,D,28,History,,,UK other sources,2392,1525,23742,17518,122631
10007792,University of Exeter,D,28,History,,,EU government bodies,322006,256931,811226,662153,4635071
10007792,University of Exeter,D,28,History,,,EU-based charities (open competitive process),0,0,0,0,0
10007792,University of Exeter,D,28,History,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007792,University of Exeter,D,28,History,,,EU (excluding UK) other,0,24,20761,14833,103831
10007792,University of Exeter,D,28,History,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007792,University of Exeter,D,28,History,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007792,University of Exeter,D,28,History,,,Non-EU other,1661,4521,41725,30686,214807
10007792,University of Exeter,D,28,History,,,Total income,1202144,1588805,2734685,2352053,16464374
10007792,University of Exeter,D,29,Classics,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",147113,45003,67898,75943,531607
10007792,University of Exeter,D,29,Classics,,,UK-based charities (open competitive process),12190,-31,56730,42258,295810
10007792,University of Exeter,D,29,Classics,,,UK-based charities (other),0,0,0,0,0
10007792,University of Exeter,D,29,Classics,,,"UK central government bodies/local authorities, health and hospital authorities",6266,0,0,895,6266
10007792,University of Exeter,D,29,Classics,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007792,University of Exeter,D,29,Classics,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007792,University of Exeter,D,29,Classics,,,UK other sources,0,0,0,0,0
10007792,University of Exeter,D,29,Classics,,,EU government bodies,0,0,18917,13512,94586
10007792,University of Exeter,D,29,Classics,,,EU-based charities (open competitive process),0,20109,29678,24071,168503
10007792,University of Exeter,D,29,Classics,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007792,University of Exeter,D,29,Classics,,,EU (excluding UK) other,982,0,26745,19244,134708
10007792,University of Exeter,D,29,Classics,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007792,University of Exeter,D,29,Classics,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007792,University of Exeter,D,29,Classics,,,Non-EU other,0,0,30159,21542,150798
10007792,University of Exeter,D,29,Classics,,,Total income,166551,65081,230129,197468,1382278
10007792,University of Exeter,D,31,Theology and Religious Studies,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",9057,0,57444,42325,296278
10007792,University of Exeter,D,31,Theology and Religious Studies,,,UK-based charities (open competitive process),63,5825,28725,21359,149514
10007792,University of Exeter,D,31,Theology and Religious Studies,,,UK-based charities (other),5571,5326,1695,2768,19376
10007792,University of Exeter,D,31,Theology and Religious Studies,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,0,0,0
10007792,University of Exeter,D,31,Theology and Religious Studies,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007792,University of Exeter,D,31,Theology and Religious Studies,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007792,University of Exeter,D,31,Theology and Religious Studies,,,UK other sources,0,0,0,0,0
10007792,University of Exeter,D,31,Theology and Religious Studies,,,EU government bodies,141755,142690,90628,105369,737585
10007792,University of Exeter,D,31,Theology and Religious Studies,,,EU-based charities (open competitive process),0,0,0,0,0
10007792,University of Exeter,D,31,Theology and Religious Studies,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007792,University of Exeter,D,31,Theology and Religious Studies,,,EU (excluding UK) other,0,0,0,0,0
10007792,University of Exeter,D,31,Theology and Religious Studies,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007792,University of Exeter,D,31,Theology and Religious Studies,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007792,University of Exeter,D,31,Theology and Religious Studies,,,Non-EU other,4421,0,98342,70876,496133
10007792,University of Exeter,D,31,Theology and Religious Studies,,,Total income,160867,153841,276835,242698,1698886
10007792,University of Exeter,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",152478,100040,74268,89122,623859
10007792,University of Exeter,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,UK-based charities (open competitive process),0,0,3060,2186,15304
10007792,University of Exeter,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,UK-based charities (other),534,312,0,120,846
10007792,University of Exeter,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,"UK central government bodies/local authorities, health and hospital authorities",0,6747,36,989,6927
10007792,University of Exeter,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007792,University of Exeter,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,"UK industry, commerce and public corporations",0,0,0,0,0
10007792,University of Exeter,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,UK other sources,0,0,0,0,0
10007792,University of Exeter,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,EU government bodies,0,0,0,0,0
10007792,University of Exeter,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,EU-based charities (open competitive process),0,0,1342,959,6714
10007792,University of Exeter,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,"EU industry, commerce and public corporations",0,0,0,0,0
10007792,University of Exeter,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,EU (excluding UK) other,0,0,992,709,4963
10007792,University of Exeter,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007792,University of Exeter,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007792,University of Exeter,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Non-EU other,-260,0,223,122,856
10007792,University of Exeter,D,33,"Music, Drama, Dance, Performing Arts, Film and Screen Studies",,,Total income,152752,107099,79923,94209,659469
10008640,Falmouth University,D,32,"Art and Design: History, Practice and Theory",,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",261000,298000,334920,319085,2233600
10008640,Falmouth University,D,32,"Art and Design: History, Practice and Theory",,,UK-based charities (open competitive process),0,0,11600,8285,58000
10008640,Falmouth University,D,32,"Art and Design: History, Practice and Theory",,,UK-based charities (other),2000,5000,31800,23714,166000
10008640,Falmouth University,D,32,"Art and Design: History, Practice and Theory",,,"UK central government bodies/local authorities, health and hospital authorities",59000,72000,58600,60571,424000
10008640,Falmouth University,D,32,"Art and Design: History, Practice and Theory",,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10008640,Falmouth University,D,32,"Art and Design: History, Practice and Theory",,,"UK industry, commerce and public corporations",0,16000,0,2285,16000
10008640,Falmouth University,D,32,"Art and Design: History, Practice and Theory",,,UK other sources,0,0,0,0,0
10008640,Falmouth University,D,32,"Art and Design: History, Practice and Theory",,,EU government bodies,189000,248000,298000,275285,1927000
10008640,Falmouth University,D,32,"Art and Design: History, Practice and Theory",,,EU-based charities (open competitive process),0,0,0,0,0
10008640,Falmouth University,D,32,"Art and Design: History, Practice and Theory",,,"EU industry, commerce and public corporations",0,0,0,0,0
10008640,Falmouth University,D,32,"Art and Design: History, Practice and Theory",,,EU (excluding UK) other,0,0,0,0,0
10008640,Falmouth University,D,32,"Art and Design: History, Practice and Theory",,,Non-EU-based charities (open competitive process),0,0,0,0,0
10008640,Falmouth University,D,32,"Art and Design: History, Practice and Theory",,,Non-EU industry commerce and public corporations,0,0,0,0,0
10008640,Falmouth University,D,32,"Art and Design: History, Practice and Theory",,,Non-EU other,0,0,0,0,0
10008640,Falmouth University,D,32,"Art and Design: History, Practice and Theory",,,Total income,511000,639000,734920,689228,4824600
10007794,University of Glasgow,A,1,Clinical Medicine,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",11166774,12995346,18765352,16855554,117988883
10007794,University of Glasgow,A,1,Clinical Medicine,,,UK-based charities (open competitive process),34015248,35258750,41428969,39488406,276418844
10007794,University of Glasgow,A,1,Clinical Medicine,,,UK-based charities (other),73370,33053,112664,95677,669745
10007794,University of Glasgow,A,1,Clinical Medicine,,,"UK central government bodies/local authorities, health and hospital authorities",12355025,14805095,15093158,14660844,102625911
10007794,University of Glasgow,A,1,Clinical Medicine,,,Health research funding bodies,0,0,0,0,0
10007794,University of Glasgow,A,1,Clinical Medicine,,,UK central government tax credits for research and development expenditure,0,8089617,255539,1338187,9367314
